id,letnik,znamka,tip,prostornina,moc,km,cena 
225075949,2007,BMW,Enduro And Touring Enduro,1170,77,75787,6980
233078441,2007,KTM,Enduro And Touring Enduro,1000,72,36317,6990
233078441,2007,BMW,Enduro And Touring Enduro,1170,72,86000,7250
236328886,2007,BMW,Enduro And Touring Enduro,1170,72,66000,7290
226794726,2007,BMW,Enduro And Touring Enduro,1170,72,46000,7300
234434928,2007,KTM,Enduro And Touring Enduro,942,72,23200,7490
234434928,2007,KTM,Enduro And Touring Enduro,999,78,27800,7499
233645724,2007,BMW,Enduro And Touring Enduro,1200,72,33700,7500
232818730,2007,BMW,Enduro And Touring Enduro,1170,72,69150,7500
232736252,2007,BMW,Enduro And Touring Enduro,1170,72,30200,7650
232208904,2007,KTM,Enduro And Touring Enduro,990,72,19200,7690
225000025,2007,BMW,Enduro And Touring Enduro,1170,72,61000,7780
225000025,2007,BMW,Enduro And Touring Enduro,1170,72,88000,7899
226983409,2007,BMW,Enduro And Touring Enduro,1171,72,83000,7930
236514882,2007,BMW,Enduro And Touring Enduro,1200,72,46500,7950
227213515,2007,BMW,Enduro And Touring Enduro,1170,72,32604,7990
231563431,2007,BMW,Enduro And Touring Enduro,1170,72,44064,7990
230137490,2007,BMW,Enduro And Touring Enduro,1200,72,55500,7990
236782359,2007,BMW,Enduro And Touring Enduro,1200,72,30856,8200
236782359,2007,BMW,Enduro And Touring Enduro,1170,72,29000,8250
235870606,2007,Honda,Enduro And Touring Enduro,996,69,13055,8300
231485151,2007,BMW,Enduro And Touring Enduro,1170,72,59000,8300
231485151,2007,BMW,Enduro And Touring Enduro,1170,72,77100,8300
231449264,2007,BMW,Enduro And Touring Enduro,1170,72,62400,8390
235103617,2007,BMW,Enduro And Touring Enduro,1170,72,48500,8490
219997483,2007,BMW,Enduro And Touring Enduro,1170,72,28021,8490
219997483,2007,BMW,Enduro And Touring Enduro,1170,72,51370,8499
235191070,2007,BMW,Enduro And Touring Enduro,1200,72,49800,8500
235860257,2007,BMW,Enduro And Touring Enduro,1200,72,28500,8500
231986775,2007,BMW,Enduro And Touring Enduro,1170,72,23374,8890
235797802,2007,BMW,Enduro And Touring Enduro,1170,72,68800,8990
237627692,2007,BMW,Enduro And Touring Enduro,1170,72,11985,9000
237627692,2007,BMW,Enduro And Touring Enduro,1200,72,45000,9000
236061926,2007,BMW,Enduro And Touring Enduro,1200,74,27800,9190
166442432,2007,BMW,Enduro And Touring Enduro,1200,98,25000,9500
235866682,2007,BMW,Enduro And Touring Enduro,1170,72,7936,9780
233970408,2007,BMW,Enduro And Touring Enduro,1200,72,15100,9800
235404983,2007,BMW,Enduro And Touring Enduro,1170,72,21214,10890
236290078,2007,BMW,Enduro And Touring Enduro,1200,85,34417,11950
232922522,2008,Kawasaki,Enduro And Touring Enduro,649,48,26600,3200
232922522,2008,Suzuki,Enduro And Touring Enduro,650,49,16900,3300
233877920,2008,Kawasaki,Enduro And Touring Enduro,650,47,29989,3400
236152318,2008,BMW,Enduro And Touring Enduro,798,25,45470,4650
227704010,2008,BMW,Enduro And Touring Enduro,652,39,11709,7500
234527956,2008,Triumph,Enduro And Touring Enduro,865,42,3909,7000
236305557,2008,Kawasaki,Enduro And Touring Enduro,650,47,30000,3499
236305557,2008,Kawasaki,Enduro And Touring Enduro,650,47,27000,3499
236280153,2008,Suzuki,Enduro And Touring Enduro,650,49,60501,3500
233266329,2008,BMW,Enduro And Touring Enduro,652,37,27400,3600
237388713,2008,Honda,Enduro And Touring Enduro,680,44,28575,3800
237388713,2008,BMW,Enduro And Touring Enduro,652,37,18000,3800
225902404,2008,Suzuki,Enduro And Touring Enduro,645,49,42946,3890
231254914,2008,Suzuki,Enduro And Touring Enduro,645,49,38700,3890
231254914,2008,Husqvarna,Enduro And Touring Enduro,576,36,14400,3900
237417941,2008,Suzuki,Enduro And Touring Enduro,998,72,65000,3950
233444763,2008,Yamaha,Enduro And Touring Enduro,900,63,39350,3980
232157591,2008,BMW,Enduro And Touring Enduro,652,39,12600,3990
232157591,2008,BMW,Enduro And Touring Enduro,800,52,63000,3999
235934630,2008,Honda,Enduro And Touring Enduro,680,44,18000,3999
229724089,2008,Yamaha,Enduro And Touring Enduro,660,35,57500,4000
236177010,2008,Yamaha,Enduro And Touring Enduro,660,35,31000,4100
236285554,2008,Honda,Enduro And Touring Enduro,700,44,49064,4250
236285554,2008,Suzuki,Enduro And Touring Enduro,645,35,20443,4250
234325832,2008,Suzuki,Enduro And Touring Enduro,645,49,25000,4250
233763772,2008,BMW,Enduro And Touring Enduro,649,37,53902,4320
235151041,2008,Kawasaki,Enduro And Touring Enduro,649,47,16863,4350
220809404,2008,BMW,Enduro And Touring Enduro,652,39,20450,4390
237662614,2008,Honda,Enduro And Touring Enduro,680,44,26271,4400
237084886,2008,Suzuki,Enduro And Touring Enduro,645,49,26925,4400
237084886,2008,Honda,Enduro And Touring Enduro,700,44,24000,4400
224143373,2008,Suzuki,Enduro And Touring Enduro,1000,72,18050,4450
226338663,2008,Honda,Enduro And Touring Enduro,680,44,21215,4450
226338663,2008,Suzuki,Enduro And Touring Enduro,650,49,22661,4490
234617867,2008,Suzuki,Enduro And Touring Enduro,645,49,38200,4490
210684577,2008,Honda,Enduro And Touring Enduro,680,44,38025,4495
233850088,2008,Honda,Enduro And Touring Enduro,700,44,8200,4500
233850088,2008,Husqvarna,Enduro And Touring Enduro,576,36,6160,4500
225488870,2008,Kawasaki,Enduro And Touring Enduro,650,47,7200,4580
232319148,2008,Honda,Enduro And Touring Enduro,680,44,26000,4590
236952887,2008,Suzuki,Enduro And Touring Enduro,649,51,20300,4590
236733672,2008,Buell,Enduro And Touring Enduro,1203,74,33000,4600
230513335,2008,Honda,Enduro And Touring Enduro,700,44,27372,4600
230513335,2008,BMW,Enduro And Touring Enduro,798,25,45470,4650
237054488,2008,BMW,Enduro And Touring Enduro,652,39,20914,4700
234604138,2008,Kawasaki,Enduro And Touring Enduro,650,47,9615,4750
236928518,2008,Yamaha,Enduro And Touring Enduro,897,63,53717,4790
236177401,2008,Triumph,Enduro And Touring Enduro,1050,85,55000,4790
235527753,2008,KTM,Enduro And Touring Enduro,654,46,32900,4850
235527753,2008,Suzuki,Enduro And Touring Enduro,645,49,2350,4990
237227242,2008,KTM,Enduro And Touring Enduro,654,46,22000,4990
233155488,2008,BMW,Enduro And Touring Enduro,798,52,24000,4990
233155488,2008,Honda,Enduro And Touring Enduro,680,44,19700,4990
226330580,2008,BMW,Enduro And Touring Enduro,652,37,4800,4999
235081137,2008,BMW,Enduro And Touring Enduro,650,52,21565,4999
235796816,2008,BMW,Enduro And Touring Enduro,650,39,2700,5000
235796816,2008,BMW,Enduro And Touring Enduro,798,52,34432,5100
230870994,2008,KTM,Enduro And Touring Enduro,690,46,8560,5199
237105052,2008,Honda,Enduro And Touring Enduro,680,44,24000,5200
233238908,2008,BMW,Enduro And Touring Enduro,798,52,24254,5290
235156102,2008,BMW,Enduro And Touring Enduro,800,52,22000,5290
235855427,2008,BMW,Enduro And Touring Enduro,798,52,25000,5300
235855427,2008,Yamaha,Enduro And Touring Enduro,660,34,12135,5300
234597326,2008,BMW,Enduro And Touring Enduro,798,52,21500,5350
227568639,2008,Honda,Enduro And Touring Enduro,680,44,17352,5400
235077892,2008,KTM,Enduro And Touring Enduro,510,12,7075,5450
236247354,2008,BMW,Enduro And Touring Enduro,800,52,18500,5500
224518863,2008,BMW,Enduro And Touring Enduro,798,52,31333,5590
224518863,2008,BMW,Enduro And Touring Enduro,798,52,8850,5675
232465655,2008,BMW,Enduro And Touring Enduro,798,52,11424,5700
236519347,2008,BMW,Enduro And Touring Enduro,798,52,22001,5790
236519347,2008,Triumph,Enduro And Touring Enduro,1050,85,49000,5790
233778323,2008,Honda,Enduro And Touring Enduro,996,69,28530,5790
230970675,2008,Suzuki,Enduro And Touring Enduro,996,72,8400,5799
236526697,2008,BMW,Enduro And Touring Enduro,798,52,17950,5799
236526697,2008,Triumph,Enduro And Touring Enduro,1050,85,37473,5848
231807038,2008,Honda,Enduro And Touring Enduro,996,69,44350,5888
225781167,2008,BMW,Enduro And Touring Enduro,798,63,62700,5950
234796062,2008,Triumph,Enduro And Touring Enduro,900,56,19500,5990
237475365,2008,Triumph,Enduro And Touring Enduro,1050,72,33566,5990
236766566,2008,KTM,Enduro And Touring Enduro,654,46,8105,6000
236766566,2008,BMW,Enduro And Touring Enduro,800,53,21000,6000
235324554,2008,Honda,Enduro And Touring Enduro,1000,69,32350,6190
233751929,2008,KTM,Enduro And Touring Enduro,990,72,54643,6200
234006548,2008,KTM,Enduro And Touring Enduro,1000,72,37849,6250
237344353,2008,Moto Morini,Enduro And Touring Enduro,1200,87,15203,6250
235297425,2008,BMW,Enduro And Touring Enduro,800,63,38600,6250
235037730,2008,Honda,Enduro And Touring Enduro,996,69,45600,6290
235037730,2008,Moto Guzzi,Enduro And Touring Enduro,1200,77,27257,6300
237356347,2008,BMW,Enduro And Touring Enduro,1170,72,72000,6400
232421584,2008,BMW,Enduro And Touring Enduro,798,63,44400,6499
232421584,2008,BMW,Enduro And Touring Enduro,798,63,39300,6500
221580540,2008,Triumph,Enduro And Touring Enduro,1049,85,11000,6660
235829337,2008,BMW,Enduro And Touring Enduro,800,35,15070,6700
234303079,2008,BMW,Enduro And Touring Enduro,798,63,43000,6700
234303079,2008,BMW,Enduro And Touring Enduro,798,63,35904,6749
233483230,2008,BMW,Enduro And Touring Enduro,800,63,27550,6800
237547033,2008,BMW,Enduro And Touring Enduro,652,39,2110,6900
228894257,2008,BMW,Enduro And Touring Enduro,800,63,52000,6900
228510420,2008,BMW,Enduro And Touring Enduro,1170,72,77200,6945
237088249,2008,BMW,Enduro And Touring Enduro,1170,77,84000,6980
237088249,2008,KTM,Enduro And Touring Enduro,990,72,29000,6990
234904665,2008,Honda,Enduro And Touring Enduro,998,70,24800,6990
225271729,2008,BMW,Enduro And Touring Enduro,1170,77,98500,6999
237666506,2008,KTM,Enduro And Touring Enduro,1000,72,20995,7000
236286682,2008,Triumph,Enduro And Touring Enduro,865,42,3909,7000
234527956,2008,KTM,Enduro And Touring Enduro,690,46,33790,7000
233452294,2008,BMW,Enduro And Touring Enduro,798,63,13005,7150
233452294,2008,BMW,Enduro And Touring Enduro,796,63,31817,7150
233452292,2008,Moto Guzzi,Enduro And Touring Enduro,1128,77,25000,7150
230781718,2008,BMW,Enduro And Touring Enduro,1199,80,36950,7250
230781718,2008,BMW,Enduro And Touring Enduro,1170,77,63200,7290
233893302,2008,Honda,Enduro And Touring Enduro,996,69,6878,7290
223277279,2008,Triumph,Enduro And Touring Enduro,1050,85,31576,7390
236035021,2008,Honda,Enduro And Touring Enduro,996,69,25750,7399
236035021,2008,BMW,Enduro And Touring Enduro,1170,77,82208,7450
236388360,2008,BMW,Enduro And Touring Enduro,1170,77,50000,7490
236462694,2008,KTM,Enduro And Touring Enduro,1000,72,20160,7490
233810046,2008,KTM,Enduro And Touring Enduro,990,72,36000,7490
225410273,2008,KTM,Enduro And Touring Enduro,990,72,21000,7500
227704010,2008,BMW,Enduro And Touring Enduro,652,39,11709,7500
227704010,2008,Honda,Enduro And Touring Enduro,996,69,12902,7500
213751530,2008,BMW,Enduro And Touring Enduro,779,63,8487,7700
237648015,2008,KTM,Enduro And Touring Enduro,654,46,22750,7750
234661098,2008,BMW,Enduro And Touring Enduro,800,63,10000,7760
235526234,2008,BMW,Enduro And Touring Enduro,1170,77,65970,7790
229195115,2008,BMW,Enduro And Touring Enduro,1200,77,61705,7890
234452932,2008,BMW,Enduro And Touring Enduro,1170,77,53400,7890
234452932,2008,BMW,Enduro And Touring Enduro,1170,77,65828,7980
232218691,2008,BMW,Enduro And Touring Enduro,1170,77,65973,7990
229867338,2008,BMW,Enduro And Touring Enduro,1170,77,65705,7990
229867338,2008,BMW,Enduro And Touring Enduro,798,63,8200,8300
227251141,2008,BMW,Enduro And Touring Enduro,1200,77,37185,8700
236720038,2008,BMW,Enduro And Touring Enduro,1170,78,62700,8700
233430380,2008,BMW,Enduro And Touring Enduro,1170,77,19100,8790
233430380,2008,BMW,Enduro And Touring Enduro,1170,77,26443,8900
228254974,2008,BMW,Enduro And Touring Enduro,1170,77,64200,8980
227243424,2008,BMW,Enduro And Touring Enduro,1170,77,41800,8990
236651688,2008,BMW,Enduro And Touring Enduro,1170,77,37696,8999
236733796,2008,BMW,Enduro And Touring Enduro,1200,72,15258,8999
231760479,2008,BMW,Enduro And Touring Enduro,1200,72,22000,9000
231760479,2008,BMW,Enduro And Touring Enduro,1200,77,54000,9150
235171344,2008,BMW,Enduro And Touring Enduro,1170,77,29894,9200
237549392,2008,BMW,Enduro And Touring Enduro,1200,77,35090,9280
234990910,2008,BMW,Enduro And Touring Enduro,1170,77,68400,9400
237549145,2008,BMW,Enduro And Touring Enduro,1200,77,19600,9490
216496948,2008,BMW,Enduro And Touring Enduro,1170,77,32000,9500
235837411,2008,BMW,Enduro And Touring Enduro,1170,77,28000,9600
235837411,2008,BMW,Enduro And Touring Enduro,1200,72,36000,9690
196740233,2008,BMW,Enduro And Touring Enduro,1200,77,42828,9800
232667568,2008,BMW,Enduro And Touring Enduro,1170,77,10020,9800
232667568,2008,BMW,Enduro And Touring Enduro,1170,72,35800,9890
234657041,2008,BMW,Enduro And Touring Enduro,1177,77,59950,9990
237335587,2008,BMW,Enduro And Touring Enduro,1170,77,27437,10490
232143947,2008,BMW,Enduro And Touring Enduro,1170,77,28650,10490
232143947,2008,BMW,Enduro And Touring Enduro,1170,77,42000,10500
237607785,2008,BMW,Enduro And Touring Enduro,1170,77,49300,10660
185006644,2008,BMW,Enduro And Touring Enduro,1170,72,18460,10790
231807814,2008,BMW,Enduro And Touring Enduro,1170,72,35321,10790
230817984,2008,BMW,Enduro And Touring Enduro,1170,72,21991,10890
228114695,2008,BMW,Enduro And Touring Enduro,1170,77,46658,11290
228114695,2008,BMW,Enduro And Touring Enduro,1170,77,14000,11590
236279442,2008,BMW,Enduro And Touring Enduro,1170,77,33000,18500
237427909,2009,Yamaha,Enduro And Touring Enduro,660,35,39000,3400
233542105,2009,Kawasaki,Enduro And Touring Enduro,649,47,39700,3690
225987808,2009,KTM,Enduro And Touring Enduro,690,46,15000,6450
232816294,2009,BMW,Enduro And Touring Enduro,798,52,62800,3700
232816294,2009,Kawasaki,Enduro And Touring Enduro,649,47,25100,3750
237536699,2009,BMW,Enduro And Touring Enduro,652,39,34798,3750
235309757,2009,Honda,Enduro And Touring Enduro,680,44,32000,3890
234863299,2009,Yamaha,Enduro And Touring Enduro,660,35,33175,3900
234863299,2009,Yamaha,Enduro And Touring Enduro,660,35,19100,3975
236768802,2009,Suzuki,Enduro And Touring Enduro,650,49,26500,4150
236768802,2009,Kawasaki,Enduro And Touring Enduro,649,47,8080,4250
237365831,2009,Suzuki,Enduro And Touring Enduro,650,49,32315,4250
229576438,2009,Yamaha,Enduro And Touring Enduro,897,63,27007,4300
232332673,2009,Suzuki,Enduro And Touring Enduro,645,49,27814,4350
232332673,2009,Honda,Enduro And Touring Enduro,680,44,22270,4390
228074922,2009,Suzuki,Enduro And Touring Enduro,645,49,19500,4399
233358706,2009,Honda,Enduro And Touring Enduro,700,44,20300,4450
237506833,2009,Kawasaki,Enduro And Touring Enduro,649,47,27390,4490
236632590,2009,BMW,Enduro And Touring Enduro,650,39,22150,4500
233375685,2009,KTM,Enduro And Touring Enduro,510,11,8942,4567
233375685,2009,KTM,Enduro And Touring Enduro,654,24,13791,4687
235491344,2009,KTM,Enduro And Touring Enduro,654,46,13791,4690
236411086,2009,Honda,Enduro And Touring Enduro,680,44,33800,4699
234220025,2009,Honda,Enduro And Touring Enduro,680,44,29576,4790
234125248,2009,KTM,Enduro And Touring Enduro,654,46,30264,4790
231712466,2009,Kawasaki,Enduro And Touring Enduro,649,47,9000,4790
236881034,2009,KTM,Enduro And Touring Enduro,510,11,6600,4800
236881034,2009,Honda,Enduro And Touring Enduro,700,44,45250,4890
228498352,2009,Suzuki,Enduro And Touring Enduro,649,49,3910,4990
236842337,2009,Suzuki,Enduro And Touring Enduro,645,49,4000,4990
236842337,2009,KTM,Enduro And Touring Enduro,690,48,9426,4990
236025657,2009,KTM,Enduro And Touring Enduro,510,11,7500,4999
237006305,2009,BMW,Enduro And Touring Enduro,798,52,36550,5190
236212491,2009,BMW,Enduro And Touring Enduro,798,52,21400,5250
236212491,2009,KTM,Enduro And Touring Enduro,990,72,38402,5490
237297285,2009,BMW,Enduro And Touring Enduro,798,52,15500,5490
235794265,2009,BMW,Enduro And Touring Enduro,798,52,19482,5490
225563947,2009,KTM,Enduro And Touring Enduro,690,29,10000,5499
232383511,2009,KTM,Enduro And Touring Enduro,690,48,1450,5500
236555812,2009,BMW,Enduro And Touring Enduro,798,52,17026,5680
236555812,2009,Honda,Enduro And Touring Enduro,680,44,12600,5690
227743037,2009,KTM,Enduro And Touring Enduro,654,49,13272,5700
237383427,2009,BMW,Enduro And Touring Enduro,650,41,31500,5700
236226023,2009,BMW,Enduro And Touring Enduro,650,42,31500,5700
236225387,2009,KTM,Enduro And Touring Enduro,990,85,23700,5850
237495323,2009,BMW,Enduro And Touring Enduro,798,52,28640,5900
236527492,2009,KTM,Enduro And Touring Enduro,690,53,9600,5950
236527492,2009,Honda,Enduro And Touring Enduro,680,44,10650,5989
237278996,2009,BMW,Enduro And Touring Enduro,800,53,15890,6250
233952188,2009,Honda,Enduro And Touring Enduro,1000,71,86500,6350
233952188,2009,KTM,Enduro And Touring Enduro,690,46,15000,6450
237330964,2009,BMW,Enduro And Touring Enduro,798,63,46600,6490
225722399,2009,BMW,Enduro And Touring Enduro,798,63,37466,6490
236765421,2009,Honda,Enduro And Touring Enduro,1000,69,13537,6590
234118873,2009,BMW,Enduro And Touring Enduro,798,63,29776,6700
237305719,2009,Honda,Enduro And Touring Enduro,996,69,28550,6790
236949983,2009,Honda,Enduro And Touring Enduro,1000,69,24750,6885
236332824,2009,BMW,Enduro And Touring Enduro,798,63,27437,6890
236332824,2009,KTM,Enduro And Touring Enduro,1000,72,19275,6890
229208602,2009,Honda,Enduro And Touring Enduro,1000,69,28999,6999
236634747,2009,BMW,Enduro And Touring Enduro,800,63,43807,7000
236947321,2009,BMW,Enduro And Touring Enduro,798,63,52580,7150
237350714,2009,BMW,Enduro And Touring Enduro,798,63,34218,7290
231976521,2009,Honda,Enduro And Touring Enduro,996,69,27960,7295
232127999,2009,BMW,Enduro And Touring Enduro,800,63,8400,7299
232127999,2009,Buell,Enduro And Touring Enduro,1203,74,20000,7300
222603426,2009,BMW,Enduro And Touring Enduro,1170,77,92961,7490
228911381,2009,Honda,Enduro And Touring Enduro,996,69,40800,7490
228911381,2009,BMW,Enduro And Touring Enduro,798,63,20156,7490
224988389,2009,BMW,Enduro And Touring Enduro,800,63,21100,7490
223643317,2009,BMW,Enduro And Touring Enduro,798,63,25941,7495
237574827,2009,BMW,Enduro And Touring Enduro,800,63,18500,7500
237574827,2009,Moto Guzzi,Enduro And Touring Enduro,1151,77,31500,7500
231801339,2009,BMW,Enduro And Touring Enduro,798,63,9405,7840
228603044,2009,BMW,Enduro And Touring Enduro,1170,77,84500,7950
236100514,2009,Honda,Enduro And Touring Enduro,996,69,16200,7980
233402808,2009,KTM,Enduro And Touring Enduro,990,85,38722,7990
233656601,2009,BMW,Enduro And Touring Enduro,1170,77,58300,7990
233656601,2009,BMW,Enduro And Touring Enduro,1200,77,55600,8250
236144307,2009,Honda,Enduro And Touring Enduro,996,69,23000,8290
228911355,2009,BMW,Enduro And Touring Enduro,1170,80,16100,8445
237142145,2009,BMW,Enduro And Touring Enduro,1200,81,77000,8500
236127695,2009,BMW,Enduro And Touring Enduro,800,63,15575,8600
237521841,2009,Andere,Enduro And Touring Enduro,1170,77,60600,8680
226055698,2009,BMW,Enduro And Touring Enduro,1170,77,46700,8800
226055698,2009,BMW,Enduro And Touring Enduro,798,63,16000,8888
213346950,2009,BMW,Enduro And Touring Enduro,1170,77,12800,9000
230801795,2009,BMW,Enduro And Touring Enduro,1200,77,36000,9200
230801795,2009,BMW,Enduro And Touring Enduro,1200,77,71000,9250
218764064,2009,BMW,Enduro And Touring Enduro,1170,72,30694,9285
234769286,2009,BMW,Enduro And Touring Enduro,1200,77,18300,9490
237020947,2009,BMW,Enduro And Touring Enduro,1170,77,39788,9650
237020947,2009,BMW,Enduro And Touring Enduro,1170,77,36691,9650
231296373,2009,BMW,Enduro And Touring Enduro,1170,77,56050,9690
236250531,2009,BMW,Enduro And Touring Enduro,1170,77,31991,9790
231711587,2009,BMW,Enduro And Touring Enduro,1170,77,25329,9890
233321337,2009,BMW,Enduro And Touring Enduro,1170,77,22810,9900
237205625,2009,BMW,Enduro And Touring Enduro,1170,77,54000,9990
237205625,2009,BMW,Enduro And Touring Enduro,1170,77,47125,9990
232404883,2009,BMW,Enduro And Touring Enduro,1170,77,21500,9999
232465311,2009,BMW,Enduro And Touring Enduro,1200,77,33000,10200
237391546,2009,BMW,Enduro And Touring Enduro,1170,77,38700,10450
215030748,2009,BMW,Enduro And Touring Enduro,1200,77,35500,10850
232781820,2009,BMW,Enduro And Touring Enduro,1170,77,46920,10850
229866254,2009,BMW,Enduro And Touring Enduro,1170,77,39980,10890
229866254,2009,BMW,Enduro And Touring Enduro,1170,77,26900,10900
237258386,2009,BMW,Enduro And Touring Enduro,1170,77,30802,10990
235745546,2009,BMW,Enduro And Touring Enduro,1200,77,17000,12900
235745546,2009,BMW,Enduro And Touring Enduro,1170,77,9083,22900
229291410,2010,Kawasaki,Enduro And Touring Enduro,649,35,20300,3690
229291410,2010,Husqvarna,Enduro And Touring Enduro,510,32,7000,3750
231636618,2010,Husqvarna,Enduro And Touring Enduro,501,43,3087,3950
236495333,2010,Kawasaki,Enduro And Touring Enduro,649,47,24083,3950
231631473,2010,Suzuki,Enduro And Touring Enduro,650,49,52000,4149
236116631,2010,Kawasaki,Enduro And Touring Enduro,650,47,13000,4390
227284617,2010,Yamaha,Enduro And Touring Enduro,660,35,6328,4490
234251762,2010,KTM,Enduro And Touring Enduro,510,45,4950,4500
234251762,2010,Suzuki,Enduro And Touring Enduro,645,49,24914,4650
233902401,2010,Honda,Enduro And Touring Enduro,680,44,10878,4778
235242968,2010,Honda,Enduro And Touring Enduro,700,44,30250,4800
235242968,2010,Suzuki,Enduro And Touring Enduro,650,49,22093,4800
235140045,2010,Honda,Enduro And Touring Enduro,680,44,22700,4890
237420122,2010,Kawasaki,Enduro And Touring Enduro,649,47,7700,4895
236619827,2010,BMW,Enduro And Touring Enduro,798,52,25000,4950
236619827,2010,BMW,Enduro And Touring Enduro,798,25,25000,4950
235790025,2010,Suzuki,Enduro And Touring Enduro,645,49,17734,4950
227637053,2010,BMW,Enduro And Touring Enduro,798,52,49060,4990
237186377,2010,Suzuki,Enduro And Touring Enduro,645,49,22336,4990
220438376,2010,Husaberg,Enduro And Touring Enduro,569,43,4292,4999
236466020,2010,KTM,Enduro And Touring Enduro,654,46,22400,5100
236466020,2010,Suzuki,Enduro And Touring Enduro,645,49,14850,5185
237609433,2010,Yamaha,Enduro And Touring Enduro,660,35,41131,5200
237168104,2010,KTM,Enduro And Touring Enduro,510,44,4100,5200
235859080,2010,BMW,Enduro And Touring Enduro,800,52,33558,5250
236151036,2010,Suzuki,Enduro And Touring Enduro,645,49,6900,5499
225775686,2010,Ducati,Enduro And Touring Enduro,1079,63,14600,5600
236365789,2010,KTM,Enduro And Touring Enduro,654,46,13689,5650
236365789,2010,KTM,Enduro And Touring Enduro,654,46,5500,5700
236602598,2010,Honda,Enduro And Touring Enduro,680,44,29150,5750
235229955,2010,BMW,Enduro And Touring Enduro,798,52,5696,5799
235229955,2010,Triumph,Enduro And Touring Enduro,1050,85,42800,5850
237366695,2010,BMW,Enduro And Touring Enduro,798,63,48226,5890
226246478,2010,BMW,Enduro And Touring Enduro,798,35,19468,5990
237279953,2010,Yamaha,Enduro And Touring Enduro,660,35,15130,6150
237279953,2010,BMW,Enduro And Touring Enduro,800,52,11750,6190
233820011,2010,BMW,Enduro And Touring Enduro,798,52,14184,6290
234131989,2010,BMW,Enduro And Touring Enduro,798,25,14184,6290
234131959,2010,Yamaha,Enduro And Touring Enduro,660,35,38000,6350
237550013,2010,KTM,Enduro And Touring Enduro,654,46,1220,6400
237146007,2010,KTM,Enduro And Touring Enduro,990,78,84425,6490
237146007,2010,Yamaha,Enduro And Touring Enduro,660,35,14500,6490
235508860,2010,BMW,Enduro And Touring Enduro,798,52,15366,6490
232156212,2010,Honda,Enduro And Touring Enduro,996,69,16284,6600
233441201,2010,BMW,Enduro And Touring Enduro,800,65,48000,6690
233963635,2010,Triumph,Enduro And Touring Enduro,1050,97,44560,6790
227332787,2010,BMW,Enduro And Touring Enduro,798,52,11032,6800
236941082,2010,BMW,Enduro And Touring Enduro,798,63,55873,6900
236941082,2010,BMW,Enduro And Touring Enduro,798,63,55570,6900
230820816,2010,Yamaha,Enduro And Touring Enduro,1200,81,51500,6998
237088677,2010,Yamaha,Enduro And Touring Enduro,660,35,16000,7000
237088677,2010,BMW,Enduro And Touring Enduro,798,63,30200,7199
237355143,2010,KTM,Enduro And Touring Enduro,990,85,45800,7200
236717690,2010,BMW,Enduro And Touring Enduro,798,63,19200,7200
235490705,2010,KTM,Enduro And Touring Enduro,530,43,2828,7299
235490705,2010,Moto Guzzi,Enduro And Touring Enduro,1151,77,33985,7490
231714874,2010,Honda,Enduro And Touring Enduro,996,69,19472,7590
233059774,2010,Triumph,Enduro And Touring Enduro,1050,85,42800,7690
186280164,2010,BMW,Enduro And Touring Enduro,800,63,31900,7700
236784147,2010,BMW,Enduro And Touring Enduro,800,63,27334,7750
235745593,2010,Moto Guzzi,Enduro And Touring Enduro,1151,77,31150,7790
235745593,2010,Moto Guzzi,Enduro And Touring Enduro,1200,77,40000,7800
237332227,2010,Moto Guzzi,Enduro And Touring Enduro,1151,77,24270,7890
235453836,2010,Yamaha,Enduro And Touring Enduro,1199,81,49545,7950
237662998,2010,KTM,Enduro And Touring Enduro,1000,85,32336,7950
235087726,2010,Yamaha,Enduro And Touring Enduro,1199,81,59500,7950
235071539,2010,Ducati,Enduro And Touring Enduro,1200,115,32000,7990
234150929,2010,Honda,Enduro And Touring Enduro,996,69,29000,7990
234150929,2010,BMW,Enduro And Touring Enduro,800,63,10083,7990
230861509,2010,Honda,Enduro And Touring Enduro,996,69,23630,7990
227423302,2010,Moto Guzzi,Enduro And Touring Enduro,1200,77,11247,7990
227423302,2010,BMW,Enduro And Touring Enduro,1170,81,69192,8200
234425360,2010,BMW,Enduro And Touring Enduro,1170,81,65408,8200
232857835,2010,BMW,Enduro And Touring Enduro,800,63,12000,8200
164330434,2010,Benelli,Enduro And Touring Enduro,899,88,4946,8290
164330434,2010,Ducati,Enduro And Touring Enduro,1198,109,51797,8390
236684291,2010,Ducati,Enduro And Touring Enduro,1200,110,39800,8500
235101451,2010,BMW,Enduro And Touring Enduro,800,63,3700,8500
232327141,2010,BMW,Enduro And Touring Enduro,1170,81,29900,8790
236179146,2010,Ducati,Enduro And Touring Enduro,1200,109,21946,8899
236179146,2010,Ducati,Enduro And Touring Enduro,1200,121,31000,8900
236213743,2010,Yamaha,Enduro And Touring Enduro,1199,81,27700,8990
236392796,2010,BMW,Enduro And Touring Enduro,1170,81,65544,8990
234612289,2010,Ducati,Enduro And Touring Enduro,1198,109,22200,8990
219036773,2010,BMW,Enduro And Touring Enduro,1171,81,69900,9190
237508336,2010,KTM,Enduro And Touring Enduro,990,78,12200,9199
236460620,2010,BMW,Enduro And Touring Enduro,1170,81,52200,9350
236460620,2010,Ducati,Enduro And Touring Enduro,1198,110,26800,9490
